column_name,data_type,intended_data_type,sample_values,missing_count,missing_pct,errors,description,recommended_actions
customerID,string,string,3030-ZKIWL | 6786-OBWQR | 1472-TNCWL | 4735-BJKOU | 7729-XBTWX,0,0.0,,"Customer identifier with 6,940 distinct values across 7,113 records and no missing values. 99.0% of values follow the standard 'XXXX-aaaaa' format (4 digits, hyphen, 5 uppercase letters), while 0.8% contain leading/trailing spaces and 0.2% lack the hyphen delimiter.","[VALIDATE] Ensure all values match the format: 4 digits, followed by a hyphen, followed by 5 uppercase letters — e.g., '3030-ZKIWL'."
gender,string,string,Male | Female | F | --,282,0.0396457191058625,"157 NULL values (2.2% of 7113 records) | 125 placeholder/missing-sentinel values (1.8%) e.g. ['--', 'Unknown', 'unknown', '?']","Gender field with inconsistent casing and mixed representations. Contains 157 NULL values (2.2%) and 125 placeholder values (1.8%) including '--', 'Unknown', 'unknown', and '?'. Valid values appear as mixed-case full words ('Male', 'female', 'FEMALE'), and single-letter abbreviations ('M', 'F'), totaling 12 distinct non-null values.","[STANDARDIZE] Unify casing variations to title case: 'male' → 'Male', 'MALE' → 'Male', 'female' → 'Female', 'FEMALE' → 'Female'. | [CLARIFY] Determine whether single-letter codes ('M', 'F') should be expanded to 'Male'/'Female' or preserved as valid abbreviations, and confirm handling for 157 NULL values (2.2%) and 125 placeholders (1.8%)."
SeniorCitizen,int64,int64,0 | 2 | 1 | -1 | Y,0,0.0,"63 non-numeric value(s) (0.9% of 7113 records) found in numeric-like column; examples: ['yes', 'Y'] | [-1] — confirm if these represent missing or invalid data","Binary indicator flagging senior citizen status, stored as int64 with no missing values. Expected values are 0 and 1, but observed values include -1, 2, 'Y', and 'yes'. 63 records (0.9%) contain non-numeric string values ('yes', 'Y').","[STANDARDIZE] Map categorical representations to binary numeric values: 'yes' → 1, 'Y' → 1. | [CLARIFY] Confirm the meaning of non-standard numeric codes: -1 (appears to be invalid or missing sentinel) and 2 (possible data entry error or additional category). | [VALIDATE] Ensure all values conform to binary 0/1 after standardization."
Partner,string,string,No | Yes | Y | FALSE,0,0.0,,"Boolean indicator of whether the customer has a partner. No missing values. Contains 10 distinct boolean representations with inconsistent formatting across numeric ('0'/'1'), string ('FALSE'/'TRUE'), single-letter ('N'/'Y'), and word variants with case differences ('No'/'Yes'/'no'/'yes').","[CLARIFY] Confirm the canonical boolean format and casing standard (e.g., 'Yes'/'No', '1'/'0', 'Y'/'N', 'TRUE'/'FALSE'). | [STANDARDIZE] Map all variant representations to the confirmed canonical form with consistent casing. | [VALIDATE] Ensure all values conform to the selected boolean format (e.g., only 'Yes' or 'No')."
Dependents,string,string,No | Yes | N,0,0.0,,"Boolean indicator of whether the customer has dependents. No missing values. Contains 10 distinct boolean representations with inconsistent formatting across numeric ('0'/'1'), string ('FALSE'/'TRUE'), single-letter ('N'/'Y'), and word variants with case differences ('No'/'Yes'/'no'/'yes').","[CLARIFY] Confirm the canonical boolean format and casing standard (e.g., 'Yes'/'No', '1'/'0', 'Y'/'N', 'TRUE'/'FALSE'). | [STANDARDIZE] Map all variant representations to the confirmed canonical form with consistent casing. | [VALIDATE] Ensure all values conform to the selected boolean format (e.g., only 'Yes' or 'No')."
tenure,string,float64,17 | 1 | 32 | 69 | 30,484,0.0680444256994236,"376 NULL values (5.3% of 7113 records) | 108 placeholder/missing-sentinel values (1.5%) e.g. ['?', '--', 'unknown', 'Unknown'] | column appears categorical (low uniqueness: 1.2%) but has 77 distinct values — possible contamination or encoding issues","Customer tenure duration stored as string (intended numeric). Contains 376 NULL values (5.3%) and 108 placeholder values (1.5%) including ['?', '--', 'unknown', 'Unknown']. Also contains one suspicious value (999) that appears domain-implausible for customer tenure in months. 81 distinct valid values observed.","[CLARIFY] Confirm whether the value '999' represents a valid tenure measurement or a missing/error sentinel, as it appears implausibly high for customer tenure duration. | [CLARIFY] Assess whether the 376 NULL values (5.3%) and 108 placeholder values (1.5%) should remain null, be imputed, or be populated from source systems. | [STANDARDIZE] Convert placeholder values ('?', '--', 'unknown', 'Unknown') to NULL and cast the column to numeric type (float64)."
PhoneService,string,string,Yes | TRUE | No | yes,0,0.0,,"Boolean indicator of whether the customer has phone service. No missing values. Contains 10 distinct boolean representations with inconsistent formatting across numeric ('0'/'1'), string ('FALSE'/'TRUE'), single-letter ('N'/'Y'), and word variants with case differences ('No'/'Yes'/'no'/'yes').","[CLARIFY] Confirm the canonical boolean format and casing standard (e.g., 'Yes'/'No', '1'/'0', 'Y'/'N', 'TRUE'/'FALSE'). | [STANDARDIZE] Map all variant representations to the confirmed canonical form with consistent casing. | [VALIDATE] Ensure all values conform to the selected boolean format (e.g., only 'Yes' or 'No')."
MultipleLines,string,string,No | Yes | No phone service,0,0.0,,"Multiple phone lines indicator with 3 categories ('No', 'No phone service', 'Yes') across 7,113 records. No missing values. 'No phone service' identifies customers without phone service.",[No Immediate Action]
InternetService,string,string,Fiber optic | DSL | No | --,285,0.04006748207507381,"162 NULL values (2.3% of 7113 records) | 123 placeholder/missing-sentinel values (1.7%) e.g. ['Unknown', 'unknown', '--', '?']","Internet service type field containing 3 valid categories ('DSL', 'Fiber optic', 'No') contaminated with placeholder values. Contains 162 NULL values (2.3%) and 123 placeholder entries (1.7%) represented as 'Unknown', 'unknown', '--', and '?', resulting in 7 distinct non-null values total.","[STANDARDIZE] Convert placeholder sentinel values to NULL: 'Unknown' → NULL, 'unknown' → NULL, '--' → NULL, '?' → NULL (1.7% of records). | [CLARIFY] Confirm whether the 162 explicit NULL values (2.3%) and standardized placeholders represent missing data or a distinct 'unknown' category for downstream analysis."
OnlineSecurity,string,string,Yes | No | No internet service,285,0.04006748207507381,"160 NULL values (2.2% of 7113 records) | 125 placeholder/missing-sentinel values (1.8%) e.g. ['--', 'Unknown', 'unknown', '?']","Categorical field indicating whether the customer subscribes to online security services. Contains 160 NULL values (2.2%) and 125 placeholder values (1.8%) including '--', 'Unknown', 'unknown', and '?'. Valid non-null responses are 'Yes', 'No', and 'No internet service'.","[STANDARDIZE] Convert placeholder missing-value indicators to NULL: '--' → NULL, '?' → NULL, 'Unknown' → NULL, 'unknown' → NULL (1.8% of records). | [CLARIFY] Confirm whether the 160 explicit NULLs and 125 placeholder values represent the same missing data semantic, or if distinctions exist (e.g., 'unknown' meaning data collection failed vs. truly missing)."
